user_id,radius,iteration,FN,TP,test_size,FN_p,TP_p
5953,2,0,4,0,4,1.0,0.0
6076,2,0,7,0,7,1.0,0.0
5940,2,0,8,2,10,0.8,0.2
6109,2,0,36,57,93,0.3870967741935484,0.6129032258064516
6187,2,0,2,1,3,0.6666666666666666,0.3333333333333333
6053,2,0,0,17,17,0.0,1.0
6104,2,0,9,0,9,1.0,0.0
5943,2,0,2,0,2,1.0,0.0
6017,2,0,3,0,3,1.0,0.0
6168,2,0,9,7,16,0.5625,0.4375
5989,2,0,5,1,6,0.8333333333333334,0.16666666666666666
5963,2,0,6,0,6,1.0,0.0
6194,2,0,0,26,26,0.0,1.0
6167,2,0,18,1,19,0.9473684210526315,0.05263157894736842
6004,2,0,0,64,64,0.0,1.0
6030,2,0,6,1,7,0.8571428571428571,0.14285714285714285
6054,2,0,6,0,6,1.0,0.0
6032,2,0,12,0,12,1.0,0.0
6170,2,0,45,19,64,0.703125,0.296875
6063,2,0,3,0,3,1.0,0.0
5988,2,0,1,0,1,1.0,0.0
6075,2,0,3,0,3,1.0,0.0
6061,2,0,0,67,67,0.0,1.0
5965,2,0,19,30,49,0.3877551020408163,0.6122448979591837
6040,2,0,9,1,10,0.9,0.1
6059,2,0,0,85,85,0.0,1.0
6106,2,0,36,27,63,0.5714285714285714,0.42857142857142855
6031,2,0,6,8,14,0.42857142857142855,0.5714285714285714
6180,2,0,0,6,6,0.0,1.0
6039,2,0,22,41,63,0.3492063492063492,0.6507936507936508
6189,3,0,0,18,18,0.0,1.0
5936,3,0,6,0,6,1.0,0.0
6087,3,0,2,9,11,0.18181818181818182,0.8181818181818182
5973,3,0,2,846,848,0.0023584905660377358,0.9976415094339622
6085,3,0,12,0,12,1.0,0.0
6012,3,0,0,62,62,0.0,1.0
5982,3,0,0,6,6,0.0,1.0
5948,3,0,0,57,57,0.0,1.0
5974,3,0,5,1,6,0.8333333333333334,0.16666666666666666
6090,3,0,0,4,4,0.0,1.0
6068,3,0,3,0,3,1.0,0.0
5962,3,0,21,20,41,0.5121951219512195,0.4878048780487805
6033,3,0,0,1,1,0.0,1.0
6038,3,0,2,0,2,1.0,0.0
6042,3,0,35,62,97,0.36082474226804123,0.6391752577319587
5924,3,0,2,1,3,0.6666666666666666,0.3333333333333333
6083,3,0,0,27,27,0.0,1.0
6178,3,0,16,2,18,0.8888888888888888,0.1111111111111111
5958,3,0,3,1,4,0.75,0.25
6086,3,0,0,14,14,0.0,1.0
5945,3,0,10,9,19,0.5263157894736842,0.47368421052631576
5935,3,0,5,0,5,1.0,0.0
6073,3,0,11,4,15,0.7333333333333333,0.26666666666666666
5980,3,0,37,8,45,0.8222222222222222,0.17777777777777778
5993,3,0,33,450,483,0.06832298136645963,0.9316770186335404
6037,3,0,19,204,223,0.08520179372197309,0.9147982062780269
5979,3,0,5,0,5,1.0,0.0
5966,3,0,0,73,73,0.0,1.0
5985,3,0,3,0,3,1.0,0.0
5967,3,0,0,76,76,0.0,1.0
6188,3,0,18,4,22,0.8181818181818182,0.18181818181818182
6041,3,0,0,12,12,0.0,1.0
5972,3,0,12,1,13,0.9230769230769231,0.07692307692307693
6069,3,0,0,4,4,0.0,1.0
5937,3,0,1,0,1,1.0,0.0
6028,3,0,22,9,31,0.7096774193548387,0.2903225806451613
5990,3,0,0,130,130,0.0,1.0
5928,3,0,35,446,481,0.07276507276507277,0.9272349272349273
